accident,where,year,date,time,whether,state
負傷,神戸市長田区,2020,1018,18,晴,乾燥
負傷,神戸市長田区,2020,1020,10,晴,乾燥
負傷,神戸市長田区,2020,1021,10,晴,乾燥
負傷,神戸市長田区,2020,1021,10,晴,乾燥
負傷,神戸市長田区,2020,1025,10,晴,乾燥
負傷,神戸市長田区,2020,1026,15,晴,乾燥
負傷,神戸市長田区,2020,1026,17,晴,乾燥
負傷,神戸市長田区,2020,1026,18,晴,乾燥
負傷,神戸市長田区,2020,1026,19,晴,乾燥
負傷,神戸市長田区,2020,1027,15,晴,乾燥
負傷,神戸市長田区,2020,1027,16,晴,乾燥
負傷,神戸市長田区,2020,1028,14,曇,乾燥
負傷,神戸市長田区,2020,1028,17,曇,乾燥
負傷,神戸市長田区,2020,1028,17,曇,乾燥
負傷,神戸市長田区,2020,1030,8,晴,乾燥
負傷,神戸市長田区,2020,1030,14,曇,乾燥
負傷,神戸市長田区,2020,1030,17,曇,乾燥
負傷,神戸市長田区,2020,1027,22,晴,乾燥
負傷,神戸市長田区,2020,1031,17,晴,乾燥
負傷,神戸市長田区,2020,1101,3,晴,乾燥
負傷,神戸市長田区,2020,1102,9,雨,湿潤
負傷,神戸市長田区,2020,1102,22,雨,湿潤
負傷,神戸市長田区,2020,1103,17,晴,乾燥
負傷,神戸市長田区,2020,1104,7,晴,乾燥
負傷,神戸市長田区,2020,1105,17,晴,乾燥
負傷,神戸市長田区,2020,1106,6,曇,乾燥
負傷,神戸市長田区,2020,1107,13,曇,乾燥
負傷,神戸市長田区,2020,1107,18,雨,湿潤
負傷,神戸市長田区,2020,1107,18,雨,湿潤
負傷,神戸市長田区,2020,1108,10,晴,乾燥
負傷,神戸市長田区,2020,1109,10,晴,乾燥
負傷,神戸市長田区,2020,1109,17,晴,乾燥
負傷,神戸市長田区,2020,1109,22,晴,乾燥
負傷,神戸市長田区,2020,1022,6,晴,乾燥
負傷,神戸市長田区,2020,1111,17,晴,乾燥
負傷,神戸市長田区,2020,1107,19,雨,湿潤
負傷,神戸市長田区,2020,1112,7,晴,乾燥
負傷,神戸市長田区,2020,1112,10,晴,乾燥
負傷,神戸市長田区,2020,1112,17,晴,乾燥
負傷,神戸市長田区,2020,1114,13,晴,乾燥
負傷,神戸市長田区,2020,1114,8,晴,乾燥
負傷,神戸市長田区,2020,1114,17,晴,乾燥
負傷,神戸市長田区,2020,1114,16,晴,乾燥
負傷,神戸市長田区,2020,1116,12,晴,乾燥
負傷,神戸市長田区,2020,1116,15,晴,乾燥
負傷,神戸市長田区,2020,1116,17,晴,乾燥
負傷,神戸市長田区,2020,1118,13,晴,乾燥
負傷,神戸市長田区,2020,1119,8,晴,乾燥
負傷,神戸市長田区,2020,1119,15,晴,乾燥
負傷,神戸市長田区,2020,1122,9,晴,乾燥
負傷,神戸市長田区,2020,1123,9,晴,乾燥
負傷,神戸市長田区,2020,1021,18,晴,乾燥
負傷,神戸市長田区,2020,1118,12,晴,乾燥
負傷,神戸市長田区,2020,1124,19,晴,乾燥
負傷,神戸市長田区,2020,1125,17,晴,乾燥
負傷,神戸市長田区,2020,1122,9,晴,乾燥
負傷,神戸市長田区,2020,1126,8,晴,乾燥
負傷,神戸市長田区,2020,1123,18,晴,乾燥
負傷,神戸市長田区,2020,1130,17,晴,乾燥
負傷,神戸市長田区,2020,207,17,晴,乾燥
負傷,神戸市長田区,2020,1201,2,晴,乾燥
負傷,神戸市長田区,2020,1201,8,晴,乾燥
負傷,神戸市長田区,2020,1201,14,晴,乾燥
負傷,神戸市長田区,2020,1202,18,晴,乾燥
負傷,神戸市長田区,2020,1207,0,晴,乾燥
負傷,神戸市長田区,2020,1208,21,晴,乾燥
負傷,神戸市長田区,2020,1209,12,晴,乾燥
負傷,神戸市長田区,2020,1210,14,晴,乾燥
負傷,神戸市長田区,2020,1210,15,晴,乾燥
負傷,神戸市長田区,2020,1210,17,晴,乾燥
負傷,神戸市長田区,2020,1212,12,晴,乾燥
負傷,神戸市長田区,2020,1212,12,晴,乾燥
負傷,神戸市長田区,2020,1214,8,曇,乾燥
負傷,神戸市長田区,2020,1214,15,曇,乾燥
負傷,神戸市長田区,2020,1214,19,曇,乾燥
負傷,神戸市長田区,2020,1117,6,晴,乾燥
負傷,神戸市長田区,2020,1216,17,晴,乾燥
負傷,神戸市長田区,2020,1217,18,晴,乾燥
負傷,神戸市長田区,2020,1212,20,晴,乾燥
負傷,神戸市長田区,2020,1221,15,晴,乾燥
負傷,神戸市長田区,2020,1221,18,晴,乾燥
負傷,神戸市長田区,2020,1221,19,晴,乾燥
負傷,神戸市長田区,2020,1223,8,晴,乾燥
負傷,神戸市長田区,2020,1222,16,晴,乾燥
負傷,神戸市長田区,2020,1224,17,曇,乾燥
負傷,神戸市長田区,2020,1224,17,曇,乾燥
負傷,神戸市長田区,2020,1225,18,晴,乾燥
負傷,神戸市長田区,2020,1225,18,晴,乾燥
負傷,神戸市長田区,2020,1226,11,晴,乾燥
負傷,神戸市長田区,2020,1226,18,晴,乾燥
負傷,神戸市長田区,2020,1227,18,曇,乾燥
負傷,神戸市長田区,2020,1228,6,雨,湿潤
負傷,神戸市長田区,2020,1228,6,雨,湿潤
負傷,神戸市長田区,2020,1228,12,晴,乾燥
負傷,神戸市長田区,2020,1227,16,晴,乾燥
負傷,神戸市長田区,2020,1228,13,晴,乾燥
負傷,神戸市長田区,2020,1228,15,晴,乾燥
負傷,神戸市長田区,2020,1230,11,晴,乾燥
負傷,神戸市須磨区,2020,220,12,晴,乾燥
負傷,神戸市須磨区,2020,327,17,雨,湿潤
負傷,神戸市須磨区,2020,425,11,晴,乾燥
負傷,神戸市須磨区,2020,421,18,晴,乾燥
負傷,神戸市須磨区,2020,518,9,晴,乾燥
負傷,神戸市須磨区,2020,706,18,雨,湿潤
負傷,神戸市須磨区,2020,713,17,雨,湿潤
負傷,神戸市須磨区,2020,724,14,雨,湿潤
負傷,神戸市須磨区,2020,724,13,雨,湿潤
負傷,神戸市須磨区,2020,1001,16,晴,乾燥
負傷,神戸市須磨区,2020,929,15,晴,乾燥
負傷,神戸市須磨区,2020,1024,19,晴,乾燥
負傷,神戸市須磨区,2020,1106,14,晴,乾燥
負傷,神戸市須磨区,2020,1119,7,晴,乾燥
負傷,神戸市須磨区,2020,1121,16,晴,乾燥
負傷,神戸市須磨区,2020,1128,23,晴,乾燥
負傷,神戸市須磨区,2020,1130,15,晴,乾燥
負傷,神戸市須磨区,2020,1204,6,晴,乾燥
負傷,神戸市須磨区,2020,104,18,晴,乾燥
負傷,神戸市須磨区,2020,106,8,晴,乾燥
負傷,神戸市須磨区,2020,106,18,晴,乾燥
負傷,神戸市須磨区,2020,107,13,晴,乾燥
負傷,神戸市須磨区,2020,112,15,曇,乾燥
負傷,神戸市須磨区,2020,114,17,雨,湿潤
負傷,神戸市須磨区,2020,111,12,晴,乾燥
負傷,神戸市須磨区,2020,115,12,雨,湿潤
負傷,神戸市須磨区,2020,118,10,晴,乾燥
負傷,神戸市須磨区,2020,118,15,晴,乾燥
負傷,神戸市須磨区,2020,115,8,晴,乾燥
負傷,神戸市須磨区,2020,114,11,晴,乾燥
負傷,神戸市須磨区,2020,119,14,晴,乾燥
負傷,神戸市須磨区,2020,120,10,晴,乾燥
負傷,神戸市須磨区,2020,121,16,晴,乾燥
負傷,神戸市須磨区,2020,122,8,晴,乾燥
負傷,神戸市須磨区,2020,111,22,晴,乾燥
負傷,神戸市須磨区,2020,117,13,晴,乾燥
負傷,神戸市須磨区,2020,122,17,雨,湿潤
負傷,神戸市須磨区,2020,123,6,雨,湿潤
負傷,神戸市須磨区,2020,124,18,晴,乾燥
負傷,神戸市須磨区,2020,124,21,晴,乾燥
負傷,神戸市須磨区,2020,127,6,雨,湿潤
負傷,神戸市須磨区,2020,128,16,雨,湿潤
負傷,神戸市須磨区,2020,128,18,雨,湿潤
負傷,神戸市須磨区,2020,130,9,晴,乾燥
負傷,神戸市須磨区,2020,130,16,晴,乾燥
負傷,神戸市須磨区,2020,121,8,晴,乾燥
負傷,神戸市須磨区,2020,201,16,晴,乾燥
負傷,神戸市須磨区,2020,120,19,晴,乾燥
負傷,神戸市須磨区,2020,203,7,晴,乾燥
負傷,神戸市須磨区,2020,203,17,晴,乾燥
負傷,神戸市須磨区,2020,204,7,晴,乾燥
負傷,神戸市須磨区,2020,204,15,晴,乾燥
負傷,神戸市須磨区,2020,204,17,晴,乾燥
負傷,神戸市須磨区,2020,205,8,晴,乾燥
負傷,神戸市須磨区,2020,207,7,晴,乾燥
負傷,神戸市須磨区,2020,208,6,晴,乾燥
負傷,神戸市須磨区,2020,209,9,晴,乾燥
負傷,神戸市須磨区,2020,211,10,晴,乾燥
負傷,神戸市須磨区,2020,212,12,晴,乾燥
負傷,神戸市須磨区,2020,214,11,雨,湿潤
負傷,神戸市須磨区,2020,216,16,雨,湿潤
負傷,神戸市須磨区,2020,207,15,晴,乾燥
負傷,神戸市須磨区,2020,217,14,晴,乾燥
負傷,神戸市須磨区,2020,217,16,晴,乾燥
負傷,神戸市須磨区,2020,218,9,晴,乾燥
負傷,神戸市須磨区,2020,219,14,晴,乾燥
負傷,神戸市須磨区,2020,220,7,晴,乾燥
負傷,神戸市須磨区,2020,222,14,曇,乾燥
負傷,神戸市須磨区,2020,223,10,晴,乾燥
負傷,神戸市須磨区,2020,223,17,晴,乾燥
負傷,神戸市須磨区,2020,224,12,晴,乾燥
負傷,神戸市須磨区,2020,225,20,雨,湿潤
負傷,神戸市須磨区,2020,227,18,晴,乾燥
負傷,神戸市須磨区,2020,228,23,曇,乾燥
負傷,神戸市須磨区,2020,229,10,曇,乾燥
負傷,神戸市須磨区,2020,225,19,曇,乾燥
負傷,神戸市須磨区,2020,226,10,晴,乾燥
負傷,神戸市須磨区,2020,304,8,雨,湿潤
負傷,神戸市須磨区,2020,304,13,雨,湿潤
負傷,神戸市須磨区,2020,305,8,晴,湿潤
負傷,神戸市須磨区,2020,305,9,曇,乾燥
負傷,神戸市須磨区,2020,304,8,雨,湿潤
負傷,神戸市須磨区,2020,218,17,晴,乾燥
負傷,神戸市須磨区,2020,310,13,曇,湿潤
負傷,神戸市須磨区,2020,311,10,晴,乾燥
負傷,神戸市須磨区,2020,311,18,晴,乾燥
負傷,神戸市須磨区,2020,313,11,晴,乾燥
負傷,神戸市須磨区,2020,314,16,雨,湿潤
負傷,神戸市須磨区,2020,314,18,曇,湿潤
負傷,神戸市須磨区,2020,314,19,曇,乾燥
負傷,神戸市須磨区,2020,314,20,曇,湿潤
負傷,神戸市須磨区,2020,315,10,晴,乾燥
負傷,神戸市須磨区,2020,316,8,曇,乾燥
負傷,神戸市須磨区,2020,318,0,晴,乾燥
負傷,神戸市須磨区,2020,318,17,晴,乾燥
負傷,神戸市須磨区,2020,319,9,晴,乾燥
負傷,神戸市須磨区,2020,319,11,晴,乾燥
負傷,神戸市須磨区,2020,319,11,晴,乾燥
負傷,神戸市須磨区,2020,320,12,晴,乾燥
負傷,神戸市須磨区,2020,321,13,晴,乾燥
負傷,神戸市須磨区,2020,323,10,晴,乾燥
負傷,神戸市須磨区,2020,323,10,晴,乾燥
負傷,神戸市須磨区,2020,323,15,晴,乾燥
負傷,神戸市須磨区,2020,325,11,晴,乾燥
負傷,神戸市須磨区,2020,325,22,晴,乾燥
負傷,神戸市須磨区,2020,326,16,晴,乾燥
負傷,神戸市須磨区,2020,326,17,晴,乾燥
負傷,神戸市須磨区,2020,327,8,雨,湿潤
負傷,神戸市須磨区,2020,327,10,雨,湿潤
負傷,神戸市須磨区,2020,327,13,曇,湿潤
負傷,神戸市須磨区,2020,328,7,曇,乾燥
負傷,神戸市須磨区,2020,328,11,曇,乾燥
負傷,神戸市須磨区,2020,330,18,曇,乾燥
負傷,神戸市須磨区,2020,330,0,晴,乾燥
負傷,神戸市須磨区,2020,408,8,晴,乾燥
負傷,神戸市須磨区,2020,408,21,晴,乾燥
負傷,神戸市須磨区,2020,326,11,晴,乾燥
負傷,神戸市須磨区,2020,410,0,晴,乾燥
負傷,神戸市須磨区,2020,410,9,晴,乾燥
負傷,神戸市須磨区,2020,405,19,晴,乾燥
負傷,神戸市須磨区,2020,412,13,雨,湿潤
負傷,神戸市須磨区,2020,414,15,晴,乾燥
負傷,神戸市須磨区,2020,414,15,晴,乾燥
負傷,神戸市須磨区,2020,415,15,晴,乾燥
負傷,神戸市須磨区,2020,416,10,晴,乾燥
負傷,神戸市須磨区,2020,416,19,晴,乾燥
負傷,神戸市須磨区,2020,417,8,晴,乾燥
負傷,神戸市須磨区,2020,418,18,晴,乾燥
負傷,神戸市須磨区,2020,421,7,晴,乾燥
負傷,神戸市須磨区,2020,421,17,晴,乾燥
負傷,神戸市須磨区,2020,406,20,晴,乾燥
負傷,神戸市須磨区,2020,425,12,晴,乾燥
負傷,神戸市須磨区,2020,427,18,晴,乾燥
負傷,神戸市須磨区,2020,429,18,晴,乾燥
負傷,神戸市須磨区,2020,428,8,晴,乾燥
負傷,神戸市須磨区,2020,504,12,晴,乾燥
負傷,神戸市須磨区,2020,507,13,晴,乾燥
負傷,神戸市須磨区,2020,507,20,晴,乾燥
負傷,神戸市須磨区,2020,505,15,晴,乾燥
負傷,神戸市須磨区,2020,503,17,曇,湿潤
負傷,神戸市須磨区,2020,508,17,晴,乾燥
負傷,神戸市須磨区,2020,511,7,晴,乾燥
負傷,神戸市須磨区,2020,511,16,晴,乾燥
負傷,神戸市須磨区,2020,428,6,晴,乾燥
負傷,神戸市須磨区,2020,515,7,晴,乾燥
負傷,神戸市須磨区,2020,517,21,晴,乾燥
負傷,神戸市須磨区,2020,519,6,曇,湿潤
負傷,神戸市須磨区,2020,520,14,晴,乾燥
負傷,神戸市須磨区,2020,523,9,晴,乾燥
負傷,神戸市須磨区,2020,527,17,晴,乾燥
負傷,神戸市須磨区,2020,528,17,晴,乾燥
負傷,神戸市須磨区,2020,528,18,晴,乾燥
負傷,神戸市須磨区,2020,529,11,晴,乾燥
負傷,神戸市須磨区,2020,530,8,晴,乾燥
負傷,神戸市須磨区,2020,603,14,晴,乾燥
負傷,神戸市須磨区,2020,604,15,晴,乾燥
負傷,神戸市須磨区,2020,606,8,曇,乾燥
負傷,神戸市須磨区,2020,606,13,曇,乾燥
負傷,神戸市須磨区,2020,604,7,晴,乾燥
負傷,神戸市須磨区,2020,610,17,曇,乾燥
負傷,神戸市須磨区,2020,526,15,曇,湿潤
負傷,神戸市須磨区,2020,613,8,曇,乾燥
負傷,神戸市須磨区,2020,613,10,曇,湿潤
負傷,神戸市須磨区,2020,614,10,曇,乾燥
負傷,神戸市須磨区,2020,613,15,雨,湿潤
負傷,神戸市須磨区,2020,606,16,曇,乾燥
負傷,神戸市須磨区,2020,616,20,晴,乾燥
負傷,神戸市須磨区,2020,618,11,雨,湿潤
負傷,神戸市須磨区,2020,618,13,雨,湿潤
負傷,神戸市須磨区,2020,618,16,雨,湿潤
負傷,神戸市須磨区,2020,607,13,晴,乾燥
負傷,神戸市須磨区,2020,613,17,雨,湿潤
負傷,神戸市須磨区,2020,619,9,曇,湿潤
負傷,神戸市須磨区,2020,620,17,晴,乾燥
負傷,神戸市須磨区,2020,624,16,晴,乾燥
負傷,神戸市須磨区,2020,615,17,晴,乾燥
負傷,神戸市須磨区,2020,626,21,晴,乾燥
負傷,神戸市須磨区,2020,630,9,雨,湿潤
負傷,神戸市須磨区,2020,624,14,晴,乾燥
負傷,神戸市須磨区,2020,703,6,曇,乾燥
負傷,神戸市須磨区,2020,704,6,曇,湿潤
負傷,神戸市須磨区,2020,705,14,晴,乾燥
負傷,神戸市須磨区,2020,706,7,雨,湿潤
負傷,神戸市須磨区,2020,707,11,雨,湿潤
負傷,神戸市須磨区,2020,701,20,曇,乾燥
負傷,神戸市須磨区,2020,709,10,曇,乾燥
負傷,神戸市須磨区,2020,710,17,曇,湿潤
負傷,神戸市須磨区,2020,713,9,雨,湿潤
負傷,神戸市須磨区,2020,714,12,曇,湿潤
負傷,神戸市須磨区,2020,717,9,曇,乾燥
負傷,神戸市須磨区,2020,626,7,曇,乾燥
負傷,神戸市須磨区,2020,708,22,曇,湿潤
負傷,神戸市須磨区,2020,718,16,晴,乾燥
負傷,神戸市須磨区,2020,721,7,晴,乾燥
負傷,神戸市須磨区,2020,724,12,雨,湿潤
負傷,神戸市須磨区,2020,725,5,雨,湿潤
負傷,神戸市須磨区,2020,725,18,曇,乾燥
負傷,神戸市須磨区,2020,721,13,晴,乾燥
負傷,神戸市須磨区,2020,728,8,晴,乾燥
負傷,神戸市須磨区,2020,728,17,曇,乾燥
負傷,神戸市須磨区,2020,730,23,晴,乾燥
負傷,神戸市須磨区,2020,720,8,晴,乾燥
負傷,神戸市須磨区,2020,808,16,晴,乾燥
負傷,神戸市須磨区,2020,809,10,晴,乾燥
負傷,神戸市須磨区,2020,809,10,晴,乾燥
負傷,神戸市須磨区,2020,811,4,晴,乾燥
負傷,神戸市須磨区,2020,811,10,晴,乾燥
負傷,神戸市須磨区,2020,811,23,晴,乾燥
負傷,神戸市須磨区,2020,817,7,晴,乾燥
負傷,神戸市須磨区,2020,820,0,晴,乾燥
負傷,神戸市須磨区,2020,820,6,晴,乾燥
負傷,神戸市須磨区,2020,820,17,晴,乾燥
負傷,神戸市須磨区,2020,821,18,晴,乾燥
負傷,神戸市須磨区,2020,821,19,曇,乾燥
負傷,神戸市須磨区,2020,822,3,晴,乾燥
負傷,神戸市須磨区,2020,825,15,晴,乾燥
負傷,神戸市須磨区,2020,827,18,曇,乾燥
負傷,神戸市須磨区,2020,829,17,晴,乾燥
負傷,神戸市須磨区,2020,831,11,晴,乾燥
負傷,神戸市須磨区,2020,831,20,晴,乾燥
負傷,神戸市須磨区,2020,901,20,晴,乾燥
負傷,神戸市須磨区,2020,904,6,曇,乾燥
負傷,神戸市須磨区,2020,904,17,晴,乾燥
負傷,神戸市須磨区,2020,905,19,曇,乾燥
負傷,神戸市須磨区,2020,904,18,晴,乾燥
負傷,神戸市須磨区,2020,913,18,晴,乾燥
負傷,神戸市須磨区,2020,911,10,曇,乾燥
負傷,神戸市須磨区,2020,914,12,晴,乾燥
負傷,神戸市須磨区,2020,915,11,晴,乾燥
負傷,神戸市須磨区,2020,914,18,晴,乾燥
負傷,神戸市須磨区,2020,911,11,曇,乾燥
負傷,神戸市須磨区,2020,917,10,曇,乾燥
負傷,神戸市須磨区,2020,918,8,曇,乾燥
負傷,神戸市須磨区,2020,918,9,雨,湿潤
負傷,神戸市須磨区,2020,921,13,晴,乾燥
負傷,神戸市須磨区,2020,922,6,晴,乾燥
負傷,神戸市須磨区,2020,925,22,晴,乾燥
負傷,神戸市須磨区,2020,926,5,晴,乾燥
負傷,神戸市須磨区,2020,930,8,晴,乾燥
負傷,神戸市須磨区,2020,1001,7,晴,乾燥
負傷,神戸市須磨区,2020,1001,18,晴,乾燥
負傷,神戸市須磨区,2020,1002,19,晴,乾燥
負傷,神戸市須磨区,2020,928,14,晴,乾燥
負傷,神戸市須磨区,2020,1005,8,晴,乾燥
負傷,神戸市須磨区,2020,1005,13,晴,乾燥
負傷,神戸市須磨区,2020,1005,14,晴,乾燥
負傷,神戸市須磨区,2020,919,15,晴,乾燥
負傷,神戸市須磨区,2020,1007,7,晴,乾燥
負傷,神戸市須磨区,2020,1009,10,雨,湿潤
負傷,神戸市須磨区,2020,1002,10,晴,乾燥
負傷,神戸市須磨区,2020,1009,18,雨,湿潤
負傷,神戸市須磨区,2020,1010,4,雨,湿潤
負傷,神戸市須磨区,2020,1001,8,晴,乾燥
負傷,神戸市須磨区,2020,1012,17,晴,乾燥
負傷,神戸市須磨区,2020,1014,9,晴,乾燥
負傷,神戸市須磨区,2020,1014,18,晴,乾燥
負傷,神戸市須磨区,2020,1006,19,晴,乾燥
負傷,神戸市須磨区,2020,1016,13,曇,乾燥
負傷,神戸市須磨区,2020,1017,16,雨,湿潤
負傷,神戸市須磨区,2020,1017,18,曇,湿潤
負傷,神戸市須磨区,2020,1018,8,晴,乾燥
負傷,神戸市須磨区,2020,1019,7,曇,乾燥
負傷,神戸市須磨区,2020,1020,14,晴,乾燥
負傷,神戸市須磨区,2020,1020,20,晴,乾燥
負傷,神戸市須磨区,2020,1023,11,雨,湿潤
負傷,神戸市須磨区,2020,1023,15,晴,乾燥
負傷,神戸市須磨区,2020,1025,0,晴,乾燥
負傷,神戸市須磨区,2020,1025,18,晴,乾燥
負傷,神戸市須磨区,2020,1026,8,晴,乾燥
負傷,神戸市須磨区,2020,920,15,晴,乾燥
負傷,神戸市須磨区,2020,901,22,晴,乾燥
負傷,神戸市須磨区,2020,1026,15,晴,乾燥
負傷,神戸市須磨区,2020,1027,14,晴,乾燥
負傷,神戸市須磨区,2020,1029,8,晴,乾燥
負傷,神戸市須磨区,2020,1029,16,晴,乾燥
負傷,神戸市須磨区,2020,1030,9,晴,乾燥
負傷,神戸市須磨区,2020,1101,9,晴,乾燥
負傷,神戸市須磨区,2020,1102,7,雨,湿潤
負傷,神戸市須磨区,2020,1102,18,雨,湿潤
負傷,神戸市須磨区,2020,1106,13,晴,乾燥
負傷,神戸市須磨区,2020,1106,19,晴,乾燥
負傷,神戸市須磨区,2020,1028,16,晴,乾燥
負傷,神戸市須磨区,2020,1108,16,晴,乾燥
負傷,神戸市須磨区,2020,1109,8,晴,乾燥
負傷,神戸市須磨区,2020,1110,10,晴,乾燥
負傷,神戸市須磨区,2020,1107,22,雨,湿潤
負傷,神戸市須磨区,2020,1105,10,晴,乾燥
負傷,神戸市須磨区,2020,1111,17,晴,乾燥
負傷,神戸市須磨区,2020,1102,4,曇,乾燥
負傷,神戸市須磨区,2020,1114,8,晴,乾燥
負傷,神戸市須磨区,2020,1117,8,晴,乾燥
負傷,神戸市須磨区,2020,1117,18,晴,乾燥
負傷,神戸市須磨区,2020,1118,9,晴,乾燥
負傷,神戸市須磨区,2020,1119,19,晴,乾燥
負傷,神戸市須磨区,2020,1121,16,晴,乾燥
負傷,神戸市須磨区,2020,1121,18,晴,乾燥
負傷,神戸市須磨区,2020,1122,12,晴,乾燥
負傷,神戸市須磨区,2020,1119,11,晴,乾燥
負傷,神戸市須磨区,2020,1113,6,曇,乾燥
負傷,神戸市須磨区,2020,1123,11,晴,乾燥
負傷,神戸市須磨区,2020,1124,4,晴,乾燥
負傷,神戸市須磨区,2020,1124,17,晴,乾燥
負傷,神戸市須磨区,2020,1124,11,晴,乾燥
負傷,神戸市須磨区,2020,1125,19,晴,乾燥
負傷,神戸市須磨区,2020,1126,11,晴,乾燥
負傷,神戸市須磨区,2020,1126,15,晴,乾燥
負傷,神戸市須磨区,2020,1126,19,晴,乾燥
負傷,神戸市須磨区,2020,1126,17,晴,乾燥
負傷,神戸市須磨区,2020,1128,16,晴,乾燥
負傷,神戸市須磨区,2020,1128,18,晴,乾燥
負傷,神戸市須磨区,2020,1129,11,晴,乾燥
負傷,神戸市須磨区,2020,1130,17,晴,乾燥
