accident,where,year,date,,time,whether,state
死亡,神戸市西区,2017,1205,20171205,17,晴,乾燥
負傷,神戸市西区,2017,1206,20171206,7,晴,乾燥
負傷,神戸市西区,2017,1206,20171206,7,晴,乾燥
負傷,神戸市西区,2017,1202,20171202,12,晴,乾燥
負傷,神戸市西区,2017,1206,20171206,15,晴,乾燥
負傷,神戸市西区,2017,1207,20171207,6,晴,乾燥
負傷,神戸市西区,2017,1207,20171207,7,晴,乾燥
負傷,神戸市西区,2017,1207,20171207,10,晴,乾燥
負傷,神戸市西区,2017,1207,20171207,17,晴,乾燥
負傷,神戸市西区,2017,1207,20171207,17,晴,乾燥
負傷,神戸市西区,2017,1207,20171207,19,曇,乾燥
負傷,神戸市西区,2017,1208,20171208,8,曇,乾燥
負傷,神戸市西区,2017,1209,20171209,12,曇,乾燥
負傷,神戸市西区,2017,1209,20171209,21,晴,乾燥
負傷,神戸市西区,2017,1210,20171210,6,晴,乾燥
負傷,神戸市西区,2017,1210,20171210,17,晴,乾燥
負傷,神戸市西区,2017,1210,20171210,16,曇,乾燥
負傷,神戸市西区,2017,1210,20171210,17,曇,乾燥
負傷,神戸市西区,2017,1211,20171211,8,曇,乾燥
負傷,神戸市西区,2017,1211,20171211,9,晴,乾燥
負傷,神戸市西区,2017,1211,20171211,10,晴,乾燥
負傷,神戸市西区,2017,1211,20171211,18,晴,乾燥
負傷,神戸市西区,2017,1212,20171212,10,晴,乾燥
負傷,神戸市西区,2017,1211,20171211,17,晴,乾燥
負傷,神戸市西区,2017,1201,20171201,17,晴,乾燥
負傷,神戸市西区,2017,1213,20171213,12,晴,乾燥
負傷,神戸市西区,2017,1213,20171213,18,晴,乾燥
負傷,神戸市西区,2017,1214,20171214,7,晴,乾燥
負傷,神戸市西区,2017,1109,20171109,20,晴,乾燥
負傷,神戸市西区,2017,1127,20171127,8,晴,乾燥
負傷,神戸市西区,2017,1214,20171214,12,晴,乾燥
負傷,神戸市西区,2017,1214,20171214,14,晴,乾燥
負傷,神戸市西区,2017,1214,20171214,16,晴,乾燥
負傷,神戸市西区,2017,1215,20171215,6,晴,乾燥
負傷,神戸市西区,2017,1215,20171215,9,晴,乾燥
負傷,神戸市西区,2017,1215,20171215,22,曇,乾燥
負傷,神戸市西区,2017,1215,20171215,9,晴,乾燥
負傷,神戸市西区,2017,1215,20171215,18,晴,乾燥
負傷,神戸市西区,2017,1216,20171216,8,曇,乾燥
負傷,神戸市西区,2017,1215,20171215,17,晴,乾燥
負傷,神戸市西区,2017,1215,20171215,13,晴,乾燥
負傷,神戸市西区,2017,1215,20171215,11,晴,乾燥
負傷,神戸市西区,2017,1204,20171204,13,曇,乾燥
負傷,神戸市西区,2017,1122,20171122,18,雨,湿潤
負傷,神戸市西区,2017,1218,20171218,7,晴,乾燥
負傷,神戸市西区,2017,1218,20171218,7,晴,乾燥
負傷,神戸市西区,2017,1218,20171218,13,晴,乾燥
負傷,神戸市西区,2017,1218,20171218,9,晴,乾燥
負傷,神戸市西区,2017,1218,20171218,14,晴,乾燥
負傷,神戸市西区,2017,1209,20171209,14,晴,乾燥
負傷,神戸市西区,2017,1218,20171218,19,晴,乾燥
負傷,神戸市西区,2017,1214,20171214,9,晴,乾燥
負傷,神戸市西区,2017,1219,20171219,7,曇,乾燥
負傷,神戸市西区,2017,1218,20171218,18,晴,乾燥
負傷,神戸市西区,2017,1219,20171219,7,晴,乾燥
負傷,神戸市西区,2017,1219,20171219,16,晴,乾燥
負傷,神戸市西区,2017,1220,20171220,10,晴,乾燥
負傷,神戸市西区,2017,1220,20171220,12,晴,乾燥
負傷,神戸市西区,2017,1215,20171215,16,晴,乾燥
負傷,神戸市西区,2017,1221,20171221,10,晴,乾燥
負傷,神戸市西区,2017,1221,20171221,14,晴,乾燥
負傷,神戸市西区,2017,1221,20171221,18,晴,乾燥
負傷,神戸市西区,2017,1222,20171222,12,晴,乾燥
負傷,神戸市西区,2017,1221,20171221,8,晴,乾燥
負傷,神戸市西区,2017,1208,20171208,7,晴,乾燥
負傷,神戸市西区,2017,1208,20171208,7,晴,乾燥
負傷,神戸市西区,2017,1222,20171222,18,晴,乾燥
負傷,神戸市西区,2017,1222,20171222,18,晴,乾燥
負傷,神戸市西区,2017,1223,20171223,12,晴,乾燥
負傷,神戸市西区,2017,1224,20171224,14,晴,乾燥
負傷,神戸市西区,2017,1224,20171224,17,雨,湿潤
負傷,神戸市西区,2017,1224,20171224,19,雨,湿潤
負傷,神戸市西区,2017,1224,20171224,16,雨,湿潤
負傷,神戸市西区,2017,1225,20171225,10,晴,乾燥
負傷,神戸市西区,2017,1218,20171218,11,晴,乾燥
負傷,神戸市西区,2017,1225,20171225,17,晴,乾燥
負傷,神戸市西区,2017,1225,20171225,15,晴,乾燥
負傷,神戸市西区,2017,1219,20171219,15,晴,乾燥
負傷,神戸市西区,2017,1226,20171226,12,晴,乾燥
負傷,神戸市西区,2017,1226,20171226,19,晴,乾燥
負傷,神戸市西区,2017,1227,20171227,6,晴,乾燥
負傷,神戸市西区,2017,1227,20171227,7,晴,乾燥
負傷,神戸市西区,2017,0729,20170729,19,曇,乾燥
負傷,神戸市西区,2017,1227,20171227,8,晴,乾燥
負傷,神戸市西区,2017,1224,20171224,17,雨,湿潤
負傷,神戸市西区,2017,1227,20171227,17,晴,乾燥
負傷,神戸市西区,2017,1227,20171227,18,晴,乾燥
負傷,神戸市西区,2017,1227,20171227,9,晴,乾燥
負傷,神戸市西区,2017,1128,20171128,14,晴,乾燥
負傷,神戸市西区,2017,1224,20171224,10,晴,乾燥
負傷,神戸市西区,2017,1228,20171228,9,晴,乾燥
負傷,神戸市西区,2017,1228,20171228,14,晴,乾燥
負傷,神戸市西区,2017,1228,20171228,0,晴,乾燥
負傷,神戸市西区,2017,1230,20171230,9,晴,乾燥
負傷,神戸市西区,2017,1229,20171229,12,晴,乾燥
負傷,神戸市西区,2017,1230,20171230,16,晴,乾燥
負傷,神戸市西区,2018,0107,20180107,10,晴,乾燥
負傷,神戸市西区,2018,0102,20180102,17,晴,乾燥
負傷,神戸市西区,2018,0114,20180114,10,曇,乾燥
負傷,神戸市西区,2017,1225,20171225,19,晴,乾燥
負傷,神戸市西区,2018,0201,20180201,14,雨,湿潤
負傷,神戸市西区,2018,0202,20180202,19,晴,乾燥
負傷,神戸市西区,2018,0202,20180202,18,晴,乾燥
負傷,神戸市西区,2018,0203,20180203,18,晴,乾燥
負傷,神戸市西区,2018,0206,20180206,9,晴,乾燥
負傷,神戸市西区,2018,0209,20180209,6,晴,乾燥
負傷,神戸市西区,2018,0303,20180303,10,晴,乾燥
負傷,神戸市西区,2018,0311,20180311,8,晴,乾燥
負傷,神戸市西区,2018,0317,20180317,6,晴,乾燥
負傷,神戸市西区,2018,0331,20180331,16,晴,乾燥
負傷,神戸市西区,2018,0407,20180407,13,晴,乾燥
負傷,神戸市西区,2018,0406,20180406,22,晴,乾燥
負傷,神戸市西区,2018,0414,20180414,17,雨,湿潤
負傷,神戸市西区,2018,0407,20180407,10,晴,乾燥
負傷,神戸市西区,2018,0413,20180413,17,晴,乾燥
負傷,神戸市西区,2018,0512,20180512,8,晴,乾燥
負傷,神戸市西区,2018,0517,20180517,16,晴,乾燥
負傷,神戸市西区,2018,0603,20180603,12,晴,乾燥
負傷,神戸市西区,2018,0612,20180612,18,曇,乾燥
負傷,神戸市西区,2018,0619,20180619,7,曇,乾燥
負傷,神戸市西区,2018,0630,20180630,5,雨,湿潤
負傷,神戸市西区,2018,0619,20180619,12,雨,湿潤
負傷,神戸市西区,2018,0705,20180705,9,雨,湿潤
負傷,神戸市西区,2018,0717,20180717,20,晴,乾燥
負傷,神戸市西区,2018,0712,20180712,19,曇,乾燥
負傷,神戸市西区,2018,0623,20180623,18,雨,湿潤
負傷,神戸市西区,2018,0731,20180731,19,晴,乾燥
負傷,神戸市西区,2018,0727,20180727,9,晴,乾燥
負傷,神戸市西区,2018,0804,20180804,16,晴,乾燥
負傷,神戸市西区,2018,0804,20180804,16,晴,乾燥
負傷,神戸市西区,2018,0730,20180730,17,晴,乾燥
負傷,神戸市西区,2018,0723,20180723,5,晴,乾燥
負傷,神戸市西区,2018,0810,20180810,18,晴,乾燥
負傷,神戸市西区,2018,0910,20180910,7,雨,湿潤
負傷,神戸市西区,2018,0825,20180825,18,晴,乾燥
負傷,神戸市西区,2018,0916,20180916,19,晴,乾燥
負傷,神戸市西区,2018,0917,20180917,4,曇,乾燥
負傷,神戸市西区,2018,0923,20180923,3,晴,乾燥
負傷,神戸市西区,2018,0926,20180926,8,曇,乾燥
負傷,神戸市西区,2018,0928,20180928,7,晴,乾燥
負傷,神戸市西区,2018,0928,20180928,15,晴,乾燥
負傷,神戸市西区,2018,1024,20181024,20,晴,乾燥
負傷,神戸市西区,2018,1105,20181105,7,晴,乾燥
負傷,神戸市西区,2018,1107,20181107,16,晴,乾燥
負傷,神戸市西区,2018,1121,20181121,9,晴,乾燥
負傷,神戸市西区,2018,1126,20181126,8,晴,乾燥
負傷,神戸市西区,2018,1123,20181123,19,晴,乾燥
負傷,神戸市西区,2018,1201,20181201,10,晴,乾燥
負傷,神戸市西区,2018,1227,20181227,9,晴,乾燥
負傷,神戸市西区,2018,0101,20180101,8,晴,乾燥
負傷,神戸市西区,2018,0102,20180102,11,晴,乾燥
負傷,神戸市西区,2018,0102,20180102,12,晴,乾燥
負傷,神戸市西区,2018,0102,20180102,18,晴,乾燥
負傷,神戸市西区,2017,1222,20171222,20,晴,乾燥
負傷,神戸市西区,2018,0104,20180104,17,晴,乾燥
負傷,神戸市西区,2018,0104,20180104,20,曇,乾燥
負傷,神戸市西区,2018,0105,20180105,8,雨,湿潤
負傷,神戸市西区,2017,1226,20171226,8,晴,乾燥
負傷,神戸市西区,2017,1226,20171226,22,晴,乾燥
負傷,神戸市西区,2018,0106,20180106,17,晴,乾燥
負傷,神戸市西区,2018,0106,20180106,9,曇,乾燥
負傷,神戸市西区,2018,0106,20180106,15,晴,乾燥
負傷,神戸市西区,2018,0107,20180107,12,晴,乾燥
負傷,神戸市西区,2017,1227,20171227,15,曇,乾燥
負傷,神戸市西区,2017,1227,20171227,18,晴,乾燥
負傷,神戸市西区,2017,1227,20171227,11,晴,乾燥
負傷,神戸市西区,2018,0109,20180109,7,晴,乾燥
負傷,神戸市西区,2018,0109,20180109,7,曇,乾燥
負傷,神戸市西区,2018,0110,20180110,7,晴,乾燥
負傷,神戸市西区,2018,0110,20180110,8,晴,乾燥
負傷,神戸市西区,2018,0110,20180110,12,雨,湿潤
負傷,神戸市西区,2018,0110,20180110,12,雨,湿潤
負傷,神戸市西区,2018,0110,20180110,19,曇,乾燥
負傷,神戸市西区,2018,0110,20180110,19,曇,乾燥
負傷,神戸市西区,2018,0111,20180111,11,晴,乾燥
負傷,神戸市西区,2017,1229,20171229,12,曇,乾燥
負傷,神戸市西区,2018,0106,20180106,9,晴,乾燥
負傷,神戸市西区,2018,0112,20180112,5,晴,乾燥
負傷,神戸市西区,2017,1007,20171007,23,晴,乾燥
負傷,神戸市西区,2018,0112,20180112,8,晴,乾燥
負傷,神戸市西区,2018,0108,20180108,17,雨,湿潤
負傷,神戸市西区,2018,0112,20180112,8,晴,乾燥
負傷,神戸市西区,2018,0112,20180112,10,晴,乾燥
負傷,神戸市西区,2017,0826,20170826,22,晴,乾燥
負傷,神戸市西区,2017,1224,20171224,18,雨,湿潤
負傷,神戸市西区,2018,0113,20180113,18,晴,乾燥
負傷,神戸市西区,2018,0110,20180110,8,晴,乾燥
負傷,神戸市西区,2018,0109,20180109,7,曇,乾燥
負傷,神戸市西区,2018,0114,20180114,21,晴,乾燥
負傷,神戸市西区,2018,0115,20180115,10,晴,乾燥
負傷,神戸市西区,2018,0115,20180115,11,晴,乾燥
負傷,神戸市西区,2018,0115,20180115,8,曇,乾燥
負傷,神戸市西区,2018,0115,20180115,15,晴,乾燥
負傷,神戸市西区,2018,0115,20180115,18,晴,乾燥
負傷,神戸市西区,2018,0116,20180116,13,晴,乾燥
負傷,神戸市西区,2018,0116,20180116,19,晴,乾燥
負傷,神戸市西区,2018,0117,20180117,8,雨,湿潤
負傷,神戸市西区,2018,0117,20180117,7,雨,湿潤
負傷,神戸市西区,2018,0117,20180117,10,雨,湿潤
負傷,神戸市西区,2018,0117,20180117,4,晴,湿潤
負傷,神戸市西区,2018,0117,20180117,17,雨,湿潤
負傷,神戸市西区,2018,0117,20180117,18,曇,湿潤
負傷,神戸市西区,2018,0118,20180118,7,晴,乾燥
負傷,神戸市西区,2018,0118,20180118,9,晴,乾燥
負傷,神戸市西区,2018,0118,20180118,18,晴,乾燥
負傷,神戸市西区,2018,0115,20180115,8,晴,乾燥
負傷,神戸市西区,2018,0120,20180120,5,晴,乾燥
負傷,神戸市西区,2018,0120,20180120,11,晴,乾燥
負傷,神戸市西区,2018,0120,20180120,19,晴,乾燥
負傷,神戸市西区,2018,0121,20180121,9,晴,乾燥
負傷,神戸市西区,2018,0121,20180121,13,曇,乾燥
負傷,神戸市西区,2018,0121,20180121,14,曇,乾燥
負傷,神戸市西区,2018,0121,20180121,13,晴,乾燥
負傷,神戸市西区,2018,0122,20180122,11,雨,湿潤
負傷,神戸市西区,2018,0122,20180122,8,曇,乾燥
負傷,神戸市西区,2018,0122,20180122,18,曇,乾燥
負傷,神戸市西区,2018,0122,20180122,18,曇,乾燥
負傷,神戸市西区,2018,0123,20180123,10,晴,乾燥
負傷,神戸市西区,2018,0111,20180111,17,晴,乾燥
負傷,神戸市西区,2018,0117,20180117,10,雨,湿潤
負傷,神戸市西区,2018,0116,20180116,12,晴,乾燥
負傷,神戸市西区,2018,0123,20180123,18,晴,乾燥
負傷,神戸市西区,2018,0124,20180124,12,晴,乾燥
負傷,神戸市西区,2018,0124,20180124,11,晴,乾燥
負傷,神戸市西区,2018,0124,20180124,15,晴,乾燥
負傷,神戸市西区,2018,0124,20180124,18,晴,乾燥
負傷,神戸市西区,2018,0125,20180125,8,晴,乾燥
負傷,神戸市西区,2018,0125,20180125,16,晴,乾燥
負傷,神戸市西区,2018,0122,20180122,8,晴,乾燥
負傷,神戸市西区,2018,0126,20180126,12,晴,乾燥
負傷,神戸市西区,2018,0126,20180126,13,晴,乾燥
負傷,神戸市西区,2018,0123,20180123,8,晴,乾燥
負傷,神戸市西区,2018,0127,20180127,11,曇,乾燥
負傷,神戸市西区,2018,0128,20180128,9,曇,乾燥
負傷,神戸市西区,2018,0128,20180128,18,曇,乾燥
負傷,神戸市西区,2018,0129,20180129,7,晴,乾燥
負傷,神戸市西区,2018,0129,20180129,10,晴,乾燥
負傷,神戸市西区,2018,0122,20180122,15,雪,湿潤
負傷,神戸市西区,2018,0129,20180129,14,晴,乾燥
負傷,神戸市西区,2018,0129,20180129,18,晴,乾燥
負傷,神戸市西区,2018,0129,20180129,22,晴,乾燥
負傷,神戸市西区,2018,0130,20180130,7,晴,乾燥
負傷,神戸市西区,2018,0130,20180130,7,晴,乾燥
負傷,神戸市西区,2018,0124,20180124,18,晴,乾燥
負傷,神戸市西区,2018,0124,20180124,13,晴,乾燥
負傷,神戸市西区,2018,0130,20180130,15,晴,乾燥
負傷,神戸市西区,2018,0130,20180130,17,晴,乾燥
負傷,神戸市西区,2018,0130,20180130,21,晴,乾燥
負傷,神戸市西区,2018,0131,20180131,7,晴,乾燥
負傷,神戸市西区,2018,0131,20180131,21,晴,乾燥
負傷,神戸市西区,2018,0201,20180201,8,雪,湿潤
負傷,神戸市西区,2018,0201,20180201,17,曇,湿潤
死亡,神戸市西区,2018,0202,20180202,13,曇,乾燥
負傷,神戸市西区,2018,0202,20180202,18,曇,乾燥
負傷,神戸市西区,2018,0202,20180202,19,曇,乾燥
負傷,神戸市西区,2018,0203,20180203,8,曇,乾燥
負傷,神戸市西区,2018,0203,20180203,17,曇,乾燥
負傷,神戸市西区,2018,0203,20180203,16,雨,湿潤
負傷,神戸市西区,2018,0203,20180203,15,曇,乾燥
負傷,神戸市西区,2018,0130,20180130,16,晴,乾燥
負傷,神戸市西区,2018,0206,20180206,10,晴,乾燥
負傷,神戸市西区,2018,0205,20180205,8,晴,乾燥
負傷,神戸市西区,2018,0205,20180205,11,晴,乾燥
負傷,神戸市西区,2018,0206,20180206,7,晴,乾燥
負傷,神戸市西区,2018,0205,20180205,13,晴,乾燥
負傷,神戸市西区,2018,0206,20180206,8,晴,乾燥
負傷,神戸市西区,2018,0205,20180205,17,晴,乾燥
負傷,神戸市西区,2018,0205,20180205,16,晴,乾燥
負傷,神戸市西区,2018,0205,20180205,19,晴,乾燥
負傷,神戸市西区,2018,0207,20180207,6,晴,乾燥
負傷,神戸市西区,2018,0207,20180207,13,晴,乾燥
負傷,神戸市西区,2018,0202,20180202,16,晴,乾燥
負傷,神戸市西区,2018,0207,20180207,15,晴,乾燥
負傷,神戸市西区,2018,0207,20180207,16,晴,乾燥
負傷,神戸市西区,2018,0203,20180203,6,晴,乾燥
負傷,神戸市西区,2018,0208,20180208,11,晴,乾燥
負傷,神戸市西区,2018,0208,20180208,19,晴,乾燥
負傷,神戸市西区,2018,0203,20180203,8,晴,乾燥
負傷,神戸市西区,2018,0209,20180209,8,晴,乾燥
負傷,神戸市西区,2018,0207,20180207,16,晴,乾燥
負傷,神戸市西区,2018,0124,20180124,21,曇,乾燥
負傷,神戸市西区,2018,0210,20180210,10,雨,湿潤
負傷,神戸市西区,2018,0210,20180210,18,雨,湿潤
負傷,神戸市西区,2018,0210,20180210,19,雨,湿潤
負傷,神戸市西区,2018,0211,20180211,10,晴,乾燥
負傷,神戸市西区,2018,0212,20180212,10,晴,乾燥
負傷,神戸市西区,2018,0213,20180213,8,晴,乾燥
負傷,神戸市西区,2018,0213,20180213,7,晴,乾燥
負傷,神戸市西区,2018,0213,20180213,19,晴,乾燥
負傷,神戸市西区,2018,0207,20180207,12,晴,乾燥
負傷,神戸市西区,2018,0214,20180214,17,晴,乾燥
負傷,神戸市西区,2018,0214,20180214,11,曇,乾燥
負傷,神戸市西区,2018,0214,20180214,17,曇,乾燥
負傷,神戸市西区,2018,0215,20180215,8,曇,乾燥
負傷,神戸市西区,2018,0215,20180215,8,曇,乾燥
負傷,神戸市西区,2018,0215,20180215,10,曇,乾燥
負傷,神戸市西区,2018,0215,20180215,12,曇,乾燥
負傷,神戸市西区,2018,0215,20180215,16,曇,乾燥
負傷,神戸市西区,2018,0213,20180213,9,晴,乾燥
負傷,神戸市西区,2018,0216,20180216,16,晴,乾燥
負傷,神戸市西区,2018,0216,20180216,23,晴,乾燥
負傷,神戸市西区,2018,0212,20180212,13,晴,乾燥
負傷,神戸市西区,2018,0207,20180207,0,晴,乾燥
負傷,神戸市西区,2018,0213,20180213,18,晴,乾燥
負傷,神戸市西区,2018,0216,20180216,14,曇,乾燥
負傷,神戸市西区,2018,0217,20180217,16,曇,乾燥
負傷,神戸市西区,2018,0217,20180217,18,晴,乾燥
負傷,神戸市西区,2018,0218,20180218,6,晴,乾燥
負傷,神戸市西区,2018,0218,20180218,19,晴,乾燥
負傷,神戸市西区,2018,0218,20180218,19,晴,乾燥
負傷,神戸市西区,2018,0219,20180219,7,晴,乾燥
負傷,神戸市西区,2018,0208,20180208,8,晴,乾燥
負傷,神戸市西区,2018,0219,20180219,16,曇,乾燥
負傷,神戸市西区,2018,0220,20180220,0,晴,乾燥
負傷,神戸市西区,2018,0220,20180220,6,晴,乾燥
負傷,神戸市西区,2018,0220,20180220,16,晴,乾燥
負傷,神戸市西区,2018,0220,20180220,18,晴,乾燥
負傷,神戸市西区,2018,0216,20180216,17,曇,乾燥
負傷,神戸市西区,2018,0221,20180221,16,晴,乾燥
負傷,神戸市西区,2018,0222,20180222,8,晴,乾燥
負傷,神戸市西区,2018,0222,20180222,9,晴,乾燥
負傷,神戸市西区,2018,0222,20180222,17,晴,乾燥
負傷,神戸市西区,2018,0222,20180222,19,晴,乾燥
負傷,神戸市西区,2018,0222,20180222,18,晴,乾燥
負傷,神戸市西区,2018,0220,20180220,7,晴,乾燥
負傷,神戸市西区,2018,0224,20180224,8,晴,乾燥
負傷,神戸市西区,2018,0216,20180216,21,晴,乾燥
負傷,神戸市西区,2018,0225,20180225,14,曇,乾燥
負傷,神戸市西区,2018,0226,20180226,6,晴,乾燥
負傷,神戸市西区,2018,0226,20180226,8,晴,乾燥
負傷,神戸市西区,2018,0226,20180226,8,晴,乾燥
負傷,神戸市西区,2018,0226,20180226,11,晴,乾燥
負傷,神戸市西区,2018,0226,20180226,15,晴,乾燥
負傷,神戸市西区,2018,0226,20180226,17,晴,乾燥
負傷,神戸市西区,2018,0226,20180226,8,晴,湿潤
負傷,神戸市西区,2018,0227,20180227,10,晴,乾燥
負傷,神戸市西区,2018,0226,20180226,19,晴,乾燥
負傷,神戸市西区,2018,0113,20180113,20,晴,乾燥
負傷,神戸市西区,2018,0228,20180228,11,晴,乾燥
負傷,神戸市西区,2018,0228,20180228,17,曇,乾燥
負傷,神戸市西区,2018,0228,20180228,22,雨,湿潤
負傷,神戸市西区,2018,0301,20180301,9,晴,乾燥
負傷,神戸市西区,2018,0301,20180301,11,晴,乾燥
負傷,神戸市西区,2018,0301,20180301,10,晴,乾燥
負傷,神戸市西区,2018,0302,20180302,11,晴,乾燥
負傷,神戸市西区,2018,0302,20180302,15,晴,乾燥
負傷,神戸市西区,2018,0303,20180303,15,晴,乾燥
負傷,神戸市西区,2018,0303,20180303,16,晴,乾燥
負傷,神戸市西区,2018,0304,20180304,9,晴,乾燥
負傷,神戸市西区,2018,0305,20180305,8,雨,湿潤
負傷,神戸市西区,2018,0226,20180226,7,晴,乾燥
負傷,神戸市西区,2018,0305,20180305,19,雨,湿潤
負傷,神戸市西区,2018,0125,20180125,7,晴,乾燥
負傷,神戸市西区,2018,0306,20180306,16,晴,乾燥
負傷,神戸市西区,2018,0307,20180307,7,晴,乾燥
負傷,神戸市西区,2018,0205,20180205,16,晴,乾燥
負傷,神戸市西区,2018,0307,20180307,9,晴,乾燥
負傷,神戸市西区,2018,0307,20180307,12,晴,乾燥
